subject_id,condition,movie_id,target_type,accuracy,rt,log_rt,confidence,condition_enc,target_type_enc,rt_zscore,rt_norm,confidence_norm
sub137,AB,1.0,EM,1,6.885889600001974,1.9294743322583259,5,0,1,0.36945620664374096,0.22331454995179595,1.0
sub137,AB,29.0,BB,1,6.2107308999984525,1.8262785862818387,3,0,0,0.1725244441737951,0.2005059098278552,0.5
sub137,AB,3.0,BB,1,3.1126334000000497,1.1354691203101535,5,0,0,-0.7311353930988881,0.09584401189781963,1.0
sub137,AB,9.0,EM,0,6.433945500000846,1.8615879581562844,2,0,1,0.23763216564323034,0.20804668725075948,0.25
sub137,AB,40.0,EM,1,12.583419999995385,2.5323800744200575,4,0,1,2.0313243028275654,0.4157921414987671,0.75
sub137,AB,2.0,BB,1,6.723374599998351,1.905590201107387,5,0,0,0.32205347691760433,0.21782436497779573,1.0
sub137,AB,13.0,BB,0,4.694667100004153,1.5464272049288998,5,0,0,-0.26968435228873083,0.14928927939885578,1.0
sub137,AB,27.0,BB,1,7.395997699990403,2.0009390025446248,3,0,0,0.5182456500448149,0.24054734585131193,0.5
sub137,AB,20.0,EM,1,3.640247700008331,1.2920517287862285,5,0,1,-0.5772397030863982,0.11366821336789032,1.0
sub137,AB,37.0,BB,1,4.005520399994566,1.3876735096558375,5,0,0,-0.47069616511514806,0.12600808777229738,1.0
sub137,AB,11.0,EM,1,4.549423600008595,1.515000543621311,5,0,1,-0.312049293214886,0.14438257121050985,1.0
sub137,AB,17.0,BB,1,7.127602699998533,1.9639749506799813,5,0,0,0.43995961094579383,0.23148025545338374,1.0
sub137,AB,32.0,EM,1,5.283351600010064,1.6645606690643573,5,0,1,-0.09797557311681426,0.16917659316242983,1.0
sub137,AB,24.0,BB,1,5.712836399994558,1.7427156428881423,5,0,0,0.027297490260073706,0.18368572152217383,1.0
sub137,AB,34.0,BB,1,5.027164200000698,1.6148560477936038,5,0,0,-0.1727008728221642,0.160521907662456,1.0
sub137,AB,31.0,EM,1,2.902825800003484,1.0656846763537828,5,0,1,-0.7923325315593679,0.08875615826642241,1.0
sub137,AB,14.0,BB,1,6.32749120000517,1.8449038226823495,5,0,0,0.2065813431913484,0.20445038045913444,1.0
sub137,AB,26.0,EM,1,2.559056199999759,0.9396385186401934,5,0,1,-0.8926039984188912,0.0771427152462923,1.0
sub137,AB,22.0,EM,1,1.8765600999904564,0.629440366786141,5,0,1,-1.0916759497289985,0.0540861984139919,1.0
sub137,AB,21.0,BB,1,12.16743580000184,2.498763186360769,5,0,0,1.9099891239074802,0.4017390989846905,1.0
sub137,AB,23.0,EM,1,8.109839400000055,2.0930780652185517,2,0,1,0.7264605543431821,0.26466279965631706,0.25
sub138,AB,8.0,BB,0,14.222105399996508,2.6547974724869166,4,0,0,2.509299635078051,0.47115125271926467,0.75
sub138,AB,7.0,EM,0,6.5941310999915,1.8861800261612578,3,0,1,0.28435545089201825,0.21345817895368102,0.5
sub138,AB,37.0,BB,1,5.159630100009963,1.6408648908793233,4,0,0,-0.13406293013423595,0.16499695485060523,0.75
sub138,AB,25.0,BB,1,5.971176899998682,1.7869440436539974,5,0,0,0.10265081086886363,0.19241314441400986,1.0
sub138,AB,28.0,EM,1,5.373882899992168,1.6815507198539505,3,0,1,-0.07156920604477915,0.17223497905190083,0.5
sub138,AB,21.0,BB,1,6.723540399994818,1.9056148610381556,2,0,0,0.32210183782226487,0.2178299661386071,0.25
sub138,AB,4.0,EM,0,4.188242899996112,1.4322812903703728,5,0,1,-0.4173992677071291,0.13218093534881575,1.0
sub138,AB,2.0,BB,1,4.8023901999986265,1.5691137523067846,4,0,0,-0.2382634434853233,0.15292844959809399,0.75
sub138,AB,16.0,EM,1,2.6670279999962077,0.9809647438310085,4,0,1,-0.8611105482563705,0.08079028718699344,0.75
sub138,AB,1.0,EM,1,4.395477599988226,1.4805761941723994,5,0,1,-0.3569525983327071,0.13918186963772933,1.0
sub138,AB,33.0,BB,1,6.108145499994862,1.8096232082898989,2,0,0,0.1426021109115767,0.19704030467362965,0.25
sub138,AB,20.0,EM,0,5.676743599993642,1.7363777584678481,3,0,1,0.016769863619672802,0.18246641162320942,0.5
sub138,AB,26.0,EM,1,4.266370500001358,1.4507634657860125,4,0,1,-0.39461083890290904,0.13482029156574304,0.75
sub138,AB,14.0,BB,1,6.2887651000055484,1.8387647239344898,2,0,0,0.19528562986280348,0.20314211074670907,0.25
sub138,AB,10.0,BB,0,9.414482299995143,2.2422491738734607,3,0,0,1.1070016414810564,0.30873707492831926,0.5
sub138,AB,30.0,EM,1,6.7325958000001265,1.9069607750862445,4,0,1,0.3247431366500909,0.21813588141437612,0.75
sub138,AB,23.0,EM,1,6.1726797000010265,1.8201330548148036,3,0,1,0.16142558715017913,0.19922044001606004,0.5
sub138,AB,15.0,BB,1,3.367209300005925,1.2140843004108721,4,0,0,-0.65688013923003,0.10444425668090847,0.75
sub138,AB,11.0,EM,1,3.0095303999987664,1.1017840532999987,4,0,1,-0.7612087010575734,0.09236092085164682,0.75
sub138,AB,36.0,BB,0,5.881768299994292,1.7718574479914908,3,0,0,0.07657191537548841,0.1893926862884242,0.5
sub138,AB,5.0,EM,1,5.849291099992115,1.7663204744124104,3,0,1,0.06709889483012,0.1882955208855655,0.5
sub138,AB,17.0,BB,0,4.488285700004781,1.501470824840611,4,0,0,-0.3298821292598035,0.1423171718323885,0.75
sub138,AB,22.0,EM,1,2.971909300002153,1.0892046082209657,4,0,1,-0.7721821055746928,0.09108998095131662,0.75
sub138,AB,6.0,BB,1,2.4605702000117162,0.9003931117080878,4,0,0,-0.9213306097417685,0.07381559862769288,0.75
sub138,AB,3.0,BB,1,3.057871900004102,1.117719216506532,4,0,0,-0.747108346879449,0.09399402411561636,0.75
sub138,AB,34.0,BB,1,5.640787500000442,1.7300236834225862,4,0,0,0.006282109935732183,0.18125171981074956,0.75
sub138,AB,13.0,BB,0,5.33259829999588,1.6738386053230223,3,0,0,-0.08361118823369765,0.1708402764672029,0.5
sub138,AB,24.0,BB,1,4.700610100000631,1.5476923088023897,3,0,0,-0.26795088508515463,0.14949004960025514,0.5
sub138,AB,18.0,EM,1,2.6489871999947354,0.974177378264191,3,0,1,-0.8663727281566505,0.08018082142023457,0.5
sub138,AB,9.0,EM,0,5.1750182999967365,1.6438428753764338,2,0,1,-0.12957446639286746,0.16551680879850178,0.25
sub138,AB,19.0,BB,0,5.458256300000357,1.6971293797765832,2,0,0,-0.0469589886705413,0.17508533485241118,0.25
sub138,AB,12.0,EM,1,8.960834000012255,2.1928633030136417,3,0,1,0.9746805157121684,0.29341163986084073,0.5
sub138,AB,29.0,BB,1,8.220264799994766,2.1066024226605107,3,0,0,0.7586696759057031,0.26839326067090286,0.5
sub138,AB,32.0,EM,1,8.104471699989517,2.09241597107548,4,0,1,0.7248948918945168,0.2644814646045241,0.75
sub138,AB,38.0,EM,1,5.944370199998957,1.7824445867679426,4,0,1,0.09483177413435764,0.19150754344463633,0.75
sub138,AB,31.0,EM,1,2.594851599991671,0.9535293280815286,3,0,1,-0.882163118061892,0.07835197818921782,0.5
sub138,AB,35.0,EM,1,5.668135300002177,1.7348601923978306,4,0,1,0.014258975899229573,0.1821756005641455,0.75
sub138,AB,40.0,EM,1,8.887210400003823,2.1846132095074635,3,0,1,0.9532058234524565,0.2909244406331443,0.5
sub138,AB,27.0,BB,0,8.214670099987416,2.1059215924342265,3,0,0,0.7570378016027691,0.26820425696100714,0.5
sub138,AB,39.0,BB,0,5.8677705000009155,1.7694747490866107,4,0,0,0.0724890065373397,0.18891980371640943,0.75
sub139,AB,26.0,EM,1,8.19261529999494,2.103233175339211,5,0,1,0.7506048094286069,0.26745918769650495,1.0
sub139,AB,31.0,EM,1,5.377015699996264,1.6821335176663625,3,0,1,-0.07065542410540812,0.17234081329187034,0.5
sub139,AB,14.0,BB,1,5.861656099994434,1.7684321745825293,2,0,0,0.07070554500493796,0.18871324317098365,0.25
sub139,AB,34.0,BB,1,8.004083699997864,2.0799518739379077,3,0,0,0.6956135010613895,0.2610900934134843,0.5
sub139,AB,24.0,BB,1,4.0688187000050675,1.403352711626068,4,0,0,-0.45223317888338593,0.12814647115592148,0.75
sub139,AB,33.0,BB,1,5.9181000999960816,1.7780154683324485,5,0,0,0.08716925405752085,0.19062007023725203,1.0
sub139,AB,30.0,EM,1,6.212656800009427,1.8265886305423749,5,0,1,0.17308619489033042,0.20057097180552763,1.0
sub139,AB,20.0,EM,1,9.18864510000276,2.2179684935074366,4,0,1,1.0411289543253612,0.30110769916644603,0.75
sub139,AB,16.0,EM,1,11.623688899999252,2.453045162317199,4,0,1,1.7513878419355222,0.38336989577276015,0.75
sub139,AB,29.0,BB,1,6.4560086999990745,1.8650112785502395,4,0,0,0.24406760794939544,0.20879204028959242,0.75
sub139,AB,32.0,EM,1,5.113718799999333,1.6319268890449772,4,0,1,-0.14745443827644406,0.1634459501467344,0.75
sub139,AB,4.0,EM,1,10.4904463999992,2.350464976316808,4,0,1,1.4208411973767041,0.34508597770205873,0.75
sub139,AB,8.0,BB,1,6.970009700002265,1.9416166164504118,3,0,0,0.3939925409191032,0.22615634861052097,0.5
sub139,AB,18.0,EM,1,5.617968199992902,1.72597006828741,3,0,1,-0.00037387327057472847,0.18048082372106056,0.5
sub139,AB,39.0,BB,1,11.522905500009074,2.4443368370097107,2,0,0,1.7219911199682636,0.37996516692777726,0.25
sub139,AB,5.0,EM,1,5.109967199998209,1.6311929854079694,3,0,1,-0.1485487131488551,0.16331921121214887,0.5
sub139,AB,13.0,BB,1,6.2189847999979975,1.827606677995594,2,0,0,0.1749319597314745,0.20078474832124588,0.25
sub139,AB,15.0,BB,0,5.446057000008295,1.6948918605956744,2,0,0,-0.05051730710489439,0.17467321035000682,0.25
sub139,AB,11.0,EM,1,3.8629349999973783,1.3514272572410992,4,0,1,-0.5122857856351561,0.12119117720675625,0.75
sub139,AB,35.0,EM,1,3.6747858000017004,1.3014948452522987,4,0,1,-0.567165554735763,0.11483500140351711,0.75
sub139,AB,40.0,EM,1,5.011949300009292,1.6118249212622449,4,0,1,-0.1771387880428315,0.16000790824509836,0.75
sub139,AB,1.0,EM,1,4.211480600002687,1.4378142723285479,4,0,1,-0.4106212446763678,0.13296596609307682,0.75
sub139,AB,9.0,EM,1,4.303706500009866,1.4594766281573877,5,0,1,-0.3837205929722632,0.13608160003715442,1.0
sub139,AB,22.0,EM,1,4.562830299997586,1.517943110808272,5,0,1,-0.30813879771549596,0.14483548486665754,1.0
sub139,AB,12.0,EM,1,5.634352100008982,1.7288821630656641,5,0,1,0.004405018427453151,0.18103431503990375,1.0
sub139,AB,10.0,BB,1,4.497947000010754,1.5036210704554214,5,0,0,-0.327064100198018,0.14264355600690115,1.0
sub139,AB,17.0,BB,1,8.153543499996886,2.098452618036733,3,0,0,0.7392082615703772,0.2661392393271133,0.5
sub139,AB,27.0,BB,1,5.52202090001083,1.7087438983633192,4,0,0,-0.028359991037558197,0.17723947107886923,0.75
sub139,AB,2.0,BB,1,3.2943507000018144,1.1922090923912327,4,0,0,-0.6781316946196405,0.10198290116935357,0.75
sub139,AB,37.0,BB,1,4.268269899999723,1.45120856949061,5,0,0,-0.39405681776786117,0.13488445830315443,1.0
sub139,AB,7.0,EM,1,5.553353700001026,1.7144020155310333,5,0,1,-0.0192207715841832,0.1782979756334992,1.0
sub139,AB,38.0,EM,1,5.663443899989943,1.734032170072349,5,0,1,0.012890578109412167,0.18201711270854065,1.0
sub139,AB,3.0,BB,1,4.715044999989914,1.5507584600462214,5,0,0,-0.26374048196667,0.14997769856201615,1.0
sub139,AB,25.0,BB,1,3.9949915000033798,1.385041451557246,5,0,0,-0.4737672576332824,0.1256523937839082,1.0
sub139,AB,19.0,BB,0,4.666642600001069,1.5404398837912228,5,0,0,-0.2778585995848371,0.14834253793611463,1.0
sub139,AB,23.0,EM,1,3.64044119999744,1.2921048830939628,5,0,1,-0.5771832625874563,0.11367475030745068,1.0
sub139,AB,36.0,BB,1,6.483120200005942,1.8692019068209094,2,0,0,0.2519755494149035,0.20970793820644312,0.25
sub139,AB,21.0,BB,1,4.638215600003605,1.5343297233078155,5,0,0,-0.28615024895735436,0.14738219896285987,1.0
sub139,AB,6.0,BB,1,4.112477899994701,1.4140257422155802,5,0,0,-0.4394985681882389,0.12962139398615014,1.0
sub139,AB,28.0,EM,1,2.9569867000100203,1.0841707430617875,5,0,1,-0.7765347620939221,0.09058585619822924,1.0
sub140,AB,29.0,BB,1,5.76933559999452,1.752556926575406,4,0,0,0.043777300168583284,0.18559441338985322,0.75
sub140,AB,3.0,BB,1,6.911082899998291,1.9331263404067667,5,0,0,0.37680464334563485,0.22416564601728023,1.0
sub140,AB,26.0,EM,1,6.582060000000638,1.8843477662499792,5,0,1,0.2808345261136823,0.21305038538516113,1.0
sub140,AB,28.0,EM,1,4.614173299996764,1.5291327186467303,5,0,1,-0.29316295947142096,0.1465699867102369,1.0
sub140,AB,16.0,EM,0,6.751159899999038,1.9097143271590404,4,0,1,0.3301579538351986,0.2187630256340949,0.75
sub140,AB,13.0,BB,1,4.013237100007245,1.3895981725215685,5,0,0,-0.46844534122153486,0.12626877823445498,1.0
sub140,AB,19.0,BB,0,6.067050600002403,1.8028725891268655,3,0,0,0.13061546083360423,0.19565201065497534,0.5
sub140,AB,27.0,BB,1,4.9185067000071285,1.593004968175121,4,0,0,-0.20439432945569364,0.15685117096883494,0.75
sub140,AB,38.0,EM,1,12.06285490001028,2.4901308879948028,2,0,1,1.8794847388556046,0.3982060805821536,0.25
sub140,AB,20.0,EM,1,4.318297600009828,1.4628612505166276,5,0,1,-0.3794646290939148,0.1365745258469082,1.0
sub140,AB,5.0,EM,1,7.472390399998403,2.011214947955432,2,0,1,0.540528039433169,0.24312809257437062,0.25
sub140,AB,33.0,BB,1,3.042944599990733,1.112825665028021,5,0,0,-0.7514623743111256,0.0934897405834257,1.0
sub140,AB,32.0,EM,1,4.073271700006444,1.4044465340295509,5,0,1,-0.4509343181288031,0.12829690523090675,1.0
sub140,AB,7.0,EM,1,4.393580699994345,1.4801445438274843,5,0,1,-0.3575058902609933,0.13911778735705765,1.0
sub140,AB,8.0,BB,0,4.127503499999875,1.417672744782683,5,0,0,-0.4351158684005121,0.1301289983511128,1.0
sub140,AB,31.0,EM,1,4.463564299992868,1.4959476172673296,5,0,1,-0.3370929211448005,0.1414820177919699,1.0
sub140,AB,24.0,BB,1,11.962419899995439,2.4817700608315088,4,0,0,1.850189638953184,0.394813121606472,0.75
sub140,AB,36.0,BB,0,6.574164700010442,1.8831475281698253,2,0,0,0.27853160778901276,0.21278366134510068,0.25
sub140,AB,34.0,BB,1,5.036186299999827,1.6166491091435689,5,0,0,-0.17006928701278448,0.1608266979762611,1.0
sub140,AB,18.0,EM,1,3.1431352000072366,1.1452207731190966,5,0,1,-0.7222385615333764,0.09687444308309905,1.0
sub140,AB,2.0,BB,1,5.130934000000707,1.635287708887566,5,0,0,-0.14243307118523205,0.16402752496979595,1.0
sub140,AB,39.0,BB,0,7.058639900002163,1.9542523842210953,5,0,0,0.4198443910010952,0.2291505103326465,1.0
sub140,AB,21.0,BB,1,5.818388500003493,1.7610233333684593,5,0,0,0.05808515705168177,0.18725154962068974,1.0
sub140,AB,11.0,EM,1,2.7921308999939356,1.0268050677530907,5,0,1,-0.8246202614741288,0.08501659283112517,1.0
sub140,AB,10.0,BB,1,2.8822561999986647,1.0585733902253822,5,0,0,-0.7983323173611797,0.08806126297143342,1.0
sub140,AB,12.0,EM,1,3.9626787999877706,1.3769202612106908,5,0,1,-0.4831922964637135,0.12456078562410065,1.0
sub140,AB,37.0,BB,1,3.447189200000139,1.2375591743371348,5,0,0,-0.6335514275242511,0.10714618847280759,1.0
sub140,AB,9.0,EM,0,5.998808999996982,1.7915609495238194,5,0,1,0.11071060207555714,0.1933466295705022,1.0
sub140,AB,22.0,EM,1,4.687287100008689,1.5448539716002574,5,0,1,-0.2718369667868146,0.14903996355058136,1.0
sub140,AB,17.0,BB,1,5.770469099996262,1.7527533770413983,5,0,0,0.04410792192181208,0.18563270600701137,1.0
sub140,AB,23.0,EM,1,3.4929246000101557,1.2507393795654196,4,0,1,-0.6202112262779462,0.10869125081111043,0.75
sub140,AB,4.0,EM,1,6.305927399997017,1.841490048211213,3,0,1,0.20029156696372552,0.20372189846802924,0.5
sub140,AB,1.0,EM,1,5.390469799996936,1.684632542532021,5,0,1,-0.06673110286720824,0.17279532824532534,1.0
sub140,AB,15.0,BB,0,8.531635799998185,2.1437811133405598,4,0,0,0.8494910484398688,0.27891219360337116,0.75
sub140,AB,14.0,BB,1,3.866575699998066,1.3523692833049026,5,0,0,-0.5112238583167997,0.12131416964707357,1.0
sub140,AB,35.0,EM,1,4.165927599999122,1.4269389639069519,5,0,1,-0.4239082430908868,0.1314270657076685,1.0
sub140,AB,30.0,EM,1,7.599143300001742,2.028035517254512,5,0,1,0.5774996018165082,0.2474101395669176,1.0
sub140,AB,6.0,BB,1,4.10280330000387,1.4116704717804898,5,0,0,-0.44232047661862145,0.12929456050309973,1.0
sub140,AB,25.0,BB,1,4.545750799996313,1.5141929065051012,5,0,0,-0.31312058353465017,0.14425849434720805,1.0
sub140,AB,40.0,EM,0,10.41800439999497,2.3435355016683674,3,0,1,1.399711156783868,0.34263869603636093,0.5
sub141,AB,12.0,EM,1,2.759130599995842,1.0149156301046307,5,0,1,-0.8342458609674444,0.08390175573188514,1.0
sub141,AB,9.0,EM,1,8.901714599996922,2.1862439098681885,5,0,1,0.9574364401472314,0.2914144307316597,1.0
sub141,AB,35.0,EM,1,3.4246254000026966,1.2309920934706202,5,0,1,-0.6401328859302414,0.10638392384677589,1.0
sub141,AB,18.0,EM,0,11.142215700005181,2.4107411105931775,2,0,1,1.6109506886315916,0.3671044622562704,0.25
sub141,AB,36.0,BB,1,6.980443799999193,1.9431124964148285,2,0,0,0.39703598196810697,0.22650884000527882,0.25
sub141,AB,32.0,EM,1,2.8139952999918023,1.0346052884675623,5,0,1,-0.8182428055857498,0.08575522988205057,1.0
sub141,AB,30.0,EM,1,5.164997400002903,1.6419045991838475,4,0,1,-0.13249738436357617,0.1651782763887496,0.75
sub141,AB,39.0,BB,0,5.285291299995151,1.6649277360615524,3,0,0,-0.09740979719372521,0.16924212133959476,0.5
sub141,AB,2.0,BB,0,3.2422039000084624,1.176253314614151,4,0,0,-0.6933419869994988,0.10022124484372631,0.75
sub141,AB,13.0,BB,0,7.427269099993282,2.00515824069447,2,0,0,0.5273669602159459,0.24160377615256373,0.25
sub141,AB,14.0,BB,1,2.6404473000002326,0.9709483346245453,5,0,0,-0.8688636648167657,0.07989232109332174,1.0
sub141,AB,29.0,BB,1,4.043640999996569,1.3971455237251844,4,0,0,-0.4595770653468016,0.12729590209913616,0.75
sub141,AB,40.0,EM,1,6.308930500003044,1.8419661693196019,5,0,1,0.20116751772472016,0.20382335110026711,1.0
sub141,AB,17.0,BB,1,3.8499529999971855,1.3480609404322383,5,0,0,-0.516072403715334,0.12075261103543704,1.0
sub141,AB,10.0,BB,1,3.7033620000001974,1.3092410557276,2,0,0,-0.558830386381466,0.11580038074599182,0.25
sub141,AB,31.0,EM,1,4.094842899998184,1.409728352710314,3,0,1,-0.44464238345782436,0.12902563721295868,0.5
sub141,AB,4.0,EM,1,7.449375299998792,2.008130176526508,2,0,1,0.5338149448580389,0.24235058184496006,0.25
sub141,AB,5.0,EM,1,8.260179100005189,2.111446270107163,2,0,1,0.7703119660054468,0.2697416709109427,0.25
sub141,AB,8.0,BB,0,3.486773099997663,1.2489766953147132,3,0,0,-0.6220055092210346,0.10848343692971243,0.5
sub141,AB,11.0,EM,1,2.455402599996887,0.8982907396533826,5,0,1,-0.922837906587169,0.0736410234810761,1.0
sub141,AB,16.0,EM,0,7.691205600000103,2.0400775462621548,3,0,1,0.6043525343131485,0.2505202466715642,0.5
sub141,AB,20.0,EM,1,2.8455244999931892,1.0457474091076824,5,0,1,-0.8090462997486656,0.08682036934662925,1.0
sub141,AB,34.0,BB,1,7.987072100004298,2.077824247064195,1,0,0,0.6906515204646065,0.2605153967352313,0.0
sub141,AB,28.0,EM,1,3.430558199994266,1.2327229884601558,5,0,1,-0.6384023938863481,0.1065843494651295,1.0
sub141,AB,38.0,EM,0,9.596424600007595,2.261390591602511,1,0,1,1.1600709684542567,0.31488356529315414,0.0
sub141,AB,26.0,EM,1,7.972548400008236,2.076004190753292,3,0,1,0.6864152159664282,0.26002474787522767,0.5
sub141,AB,1.0,EM,1,5.654494300004444,1.7324506802828339,5,0,1,0.010280139262166157,0.18171477163625438,1.0
sub141,AB,19.0,BB,1,3.2478262999939034,1.1779859418034588,4,0,0,-0.6917020331065279,0.1004111843318794,0.75
sub141,AB,27.0,BB,1,3.7578473999892594,1.3238462934582462,3,0,0,-0.5429379660532232,0.11764104114235936,0.5
sub141,AB,24.0,BB,1,2.2516211999900406,0.811650490085722,5,0,0,-0.9822773098885439,0.06675675076610592,1.0
sub141,AB,22.0,EM,1,3.5166170000011334,1.2574994479318056,5,0,1,-0.6133005753638102,0.10949164251911013,1.0
sub141,AB,23.0,EM,1,3.371545200003311,1.2153711555992404,5,0,1,-0.6556154344600637,0.1045907348091667,1.0
sub141,AB,21.0,BB,1,4.419431499991333,1.4860110679058935,3,0,0,-0.34996567252457317,0.13999109550526667,0.5
sub141,AB,7.0,EM,1,2.665375300013693,0.9803448732239106,5,0,1,-0.8615926113926212,0.08073445462624318,1.0
sub141,AB,25.0,BB,1,4.691782699999749,1.545812616845726,5,0,0,-0.2705256803743094,0.14919183676548142,1.0
sub141,AB,33.0,BB,1,4.159581900006742,1.4254145644161538,5,0,0,-0.4257591707077544,0.13121269123917695,1.0
sub141,AB,3.0,BB,1,3.514858800001093,1.2569993537590625,5,0,0,-0.6138134109753202,0.10943224588974487,1.0
sub141,AB,15.0,BB,1,4.785461999999825,1.5655825719682013,3,0,0,-0.24320109778969698,0.15235657039144707,0.5
sub141,AB,37.0,BB,1,2.64125879999483,0.9712556216964192,5,0,0,-0.8686269647280613,0.07991973570167568,1.0
sub141,AB,6.0,BB,1,2.9579321000055643,1.084490409327905,5,0,0,-0.7762590057608398,0.09061779430148026,1.0
sub142,AB,2.0,BB,0,4.799864400003571,1.5685876675155506,4,0,0,-0.2390001743378921,0.15284312141804984,0.75
sub142,AB,20.0,EM,1,3.057931200004532,1.1177386088903163,5,0,1,-0.7470910501259612,0.09399602742590349,1.0
sub142,AB,40.0,EM,1,2.8181124000111595,1.036067299129292,5,0,1,-0.8170419208706853,0.08589431637044996,1.0
sub142,AB,24.0,BB,0,2.4370226000028197,0.8907770482983943,5,0,0,-0.9281990250812511,0.0730200986446776,1.0
sub142,AB,21.0,BB,1,1.9455133000010392,0.6655258497085098,5,0,0,-1.0715635299290966,0.05641561922191052,1.0
sub142,AB,23.0,EM,1,6.433979800000088,1.8615932892408908,5,0,1,0.23764217034183457,0.20804784599512427,1.0
sub142,AB,27.0,BB,1,4.463223399987328,1.4958712404076657,3,0,0,-0.3371923556020868,0.14147050129141298,0.5
sub142,AB,9.0,EM,0,5.260176600000705,1.66016460033064,5,0,1,-0.10473530767560826,0.16839368058930732,1.0
sub142,AB,3.0,BB,1,4.7902446999942185,1.5665814957117818,4,0,0,-0.2418060694219132,0.15251814260105107,0.75
sub142,AB,11.0,EM,1,2.8918482000008225,1.061895813292618,5,0,1,-0.7955345018756845,0.08838530600919169,1.0
sub142,AB,36.0,BB,0,2.9842499000078533,1.0933484254863848,5,0,0,-0.768582572444117,0.09150687894054797,1.0
sub142,AB,4.0,EM,0,4.736525799991796,1.5553039133769502,4,0,1,-0.2574749153619399,0.1507033765941806,0.75
sub142,AB,17.0,BB,1,4.187167500000214,1.4320244910135775,5,0,0,-0.41771294272390846,0.1321446055029653,1.0
sub142,AB,12.0,EM,0,4.976090299998759,1.6046445023780815,5,0,1,-0.18759821939200483,0.15879649672593943,1.0
sub142,AB,30.0,EM,0,1.978782100006356,0.6824815544473184,4,0,1,-1.0618596137679437,0.05753952695896948,0.75
sub142,AB,6.0,BB,1,5.540260699999635,1.7120415574136778,4,0,0,-0.02303976638685608,0.17785565958962257,0.75
sub142,AB,5.0,EM,0,4.040684100007638,1.396414009323126,3,0,1,-0.4604395403860249,0.12719601022522614,0.5
sub142,AB,15.0,BB,1,4.556707800002187,1.5166003890940538,5,0,0,-0.30992462187033526,0.14462865068226038,1.0
sub142,AB,37.0,BB,1,2.151703499999712,0.7662598539966231,5,0,0,-1.0114215225913292,0.06338126754848702,1.0
sub142,AB,18.0,EM,0,3.8140265999973053,1.338685481458392,5,0,1,-0.5265514944404329,0.11953892256701955,1.0
sub142,AB,1.0,EM,1,4.953931600000942,1.6001815239474135,5,0,1,-0.1940615173463823,0.15804791744545038,1.0
sub142,AB,25.0,BB,1,4.994090799998958,1.6082553735102674,3,0,0,-0.18234779428401046,0.1594046010524532,0.5
sub142,AB,29.0,BB,1,4.942184700004873,1.597807480402014,4,0,0,-0.19748787876299748,0.15765107620711505,0.75
sub142,AB,8.0,BB,1,2.6090223000064725,0.9589755534566881,4,0,0,-0.8780297773683139,0.07883070177959775,0.75
sub142,AB,38.0,EM,1,3.4448196000012103,1.2368715373473795,4,0,1,-0.6342425976212007,0.10706613714026464,0.75
sub142,AB,16.0,EM,1,3.353046699994593,1.2098693952113153,5,0,1,-0.6610111172969259,0.10396580672999159,1.0
sub142,AB,28.0,EM,1,1.8364844000025187,0.6078530918241474,5,0,1,-1.1033653173262763,0.05273233565737613,1.0
sub142,AB,7.0,EM,0,5.499529299995629,1.704662506757116,5,0,1,-0.034920389995224635,0.17647964555850543,1.0
sub142,AB,13.0,BB,0,3.47831779999251,1.2465487861086326,4,0,0,-0.6244717695717021,0.1081977946133852,0.75
sub142,AB,22.0,EM,1,4.68746519999695,1.5448919672683206,5,0,1,-0.271785018193715,0.14904598023752963,1.0
sub142,AB,26.0,EM,0,3.3805508999939775,1.2180386843776985,4,0,1,-0.6529886322409287,0.10489497108746722,0.75
sub142,AB,33.0,BB,1,5.34825880000426,1.6767710499918558,4,0,0,-0.07904329942800678,0.1713693294274184,0.75
sub142,AB,35.0,EM,0,5.961442200001329,1.7853124316708475,2,0,1,0.09981137233747124,0.19208428059435828,0.25
sub142,AB,34.0,BB,1,2.8567537000053562,1.0496859102238092,5,0,0,-0.8057709421927132,0.08719972131521965,1.0
sub142,AB,32.0,EM,0,2.4914750999887474,0.9128749447053353,4,0,1,-0.9123162010976935,0.07485964759223827,0.75
sub142,AB,31.0,EM,1,2.6865582000027644,0.9882608948280399,5,0,1,-0.8554139369134941,0.08145006881092247,1.0
sub142,AB,10.0,BB,0,2.565353000012692,0.9420960909910234,3,0,0,-0.8907673340547035,0.07735543774461258,0.5
sub142,AB,14.0,BB,1,3.3795812000025762,1.2177517964933469,5,0,0,-0.6532714764498129,0.10486221206631864,1.0
sub142,AB,39.0,BB,0,4.9123924000014085,1.5917610736478973,5,0,0,-0.20617776181965514,0.15664461380169842,1.0
sub142,AB,19.0,BB,0,3.6571880000119563,1.2966945461072894,5,0,0,-0.5722985194262215,0.11424050134458716,1.0
sub143,AB,33.0,BB,0,4.404036099993391,1.4825214159188882,1,0,0,-0.3544562363809061,0.1394709983220187,0.0
sub143,AB,34.0,BB,0,3.899894400004996,1.3609494758472185,5,0,0,-0.5015053872143198,0.12243976313768794,1.0
sub143,AB,30.0,EM,1,3.37736749999749,1.2170965598820973,5,0,1,-0.6539171732964639,0.1047874274464091,1.0
sub143,AB,40.0,EM,1,6.669246999997995,1.8975069600010515,5,0,1,0.3062654204706048,0.21599579200795277,1.0
sub143,AB,26.0,EM,1,2.1257976000051713,0.7541470731324051,5,0,1,-1.0189778120152357,0.06250609797715631,1.0
